Numero de documentos del corpus:6152
Numero de palabras del corpus:86287
Palabra:_ Frec:297 LogProb:-8.483721112678978
Palabra:edsa Frec:1 LogProb:-15.70288963314114
Palabra:edt Frec:1 LogProb:-15.70288963314114
Palabra:educate Frec:1 LogProb:-15.70288963314114
Palabra:educated Frec:1 LogProb:-15.70288963314114
Palabra:education Frec:7 LogProb:-13.70288963314114
Palabra:educators Frec:1 LogProb:-15.70288963314114
Palabra:edwin Frec:1 LogProb:-15.70288963314114
Palabra:edwing Frec:1 LogProb:-15.70288963314114
Palabra:ee Frec:4 LogProb:-14.380961538253777
Palabra:eejme Frec:1 LogProb:-15.70288963314114
Palabra:eerie Frec:1 LogProb:-15.70288963314114
Palabra:eeuxxz Frec:1 LogProb:-15.70288963314114
Palabra:ef Frec:2 LogProb:-15.117927132419982
Palabra:efcc Frec:1 LogProb:-15.70288963314114
Palabra:eff Frec:1 LogProb:-15.70288963314114
Palabra:effect Frec:27 LogProb:-11.895534711083537
Palabra:effective Frec:2 LogProb:-15.117927132419982
Palabra:effectiveness Frec:1 LogProb:-15.70288963314114
Palabra:effects Frec:3 LogProb:-14.70288963314114
Palabra:effigy Frec:1 LogProb:-15.70288963314114
Palabra:effort Frec:5 LogProb:-14.117927132419982
Palabra:efforts Frec:4 LogProb:-14.380961538253777
Palabra:efmgyr Frec:1 LogProb:-15.70288963314114
Palabra:efs Frec:1 LogProb:-15.70288963314114
Palabra:egg Frec:1 LogProb:-15.70288963314114
Palabra:eggs Frec:3 LogProb:-14.70288963314114
Palabra:egkveb Frec:1 LogProb:-15.70288963314114
Palabra:ego Frec:3 LogProb:-14.70288963314114
Palabra:egpe Frec:1 LogProb:-15.70288963314114
Palabra:egr Frec:1 LogProb:-15.70288963314114
Palabra:egyk Frec:1 LogProb:-15.70288963314114
Palabra:egypt Frec:1 LogProb:-15.70288963314114
Palabra:eh Frec:6 LogProb:-13.895534711083537
Palabra:eheks Frec:1 LogProb:-15.70288963314114
Palabra:ei Frec:2 LogProb:-15.117927132419982
Palabra:eight Frec:4 LogProb:-14.380961538253777
Palabra:eighth Frec:1 LogProb:-15.70288963314114
Palabra:eisenhower Frec:2 LogProb:-15.117927132419982
Palabra:eish Frec:2 LogProb:-15.117927132419982
Palabra:either Frec:18 LogProb:-12.454962119697553
Palabra:eivba Frec:1 LogProb:-15.70288963314114
Palabra:ej Frec:2 LogProb:-15.117927132419982
Palabra:ejf Frec:1 LogProb:-15.70288963314114
Palabra:ejk Frec:1 LogProb:-15.70288963314114
Palabra:ejsj Frec:1 LogProb:-15.70288963314114
Palabra:ek Frec:1 LogProb:-15.70288963314114
Palabra:ekcpmwl Frec:1 LogProb:-15.70288963314114
Palabra:ekgc Frec:1 LogProb:-15.70288963314114
Palabra:ekh Frec:1 LogProb:-15.70288963314114
Palabra:ekhnkbar Frec:1 LogProb:-15.70288963314114
Palabra:el Frec:8 LogProb:-13.532964631698828
Palabra:elaboration Frec:1 LogProb:-15.70288963314114
Palabra:elation Frec:1 LogProb:-15.70288963314114
Palabra:elbnap Frec:1 LogProb:-15.70288963314114
Palabra:elbow Frec:2 LogProb:-15.117927132419982
Palabra:elbrv Frec:1 LogProb:-15.70288963314114
Palabra:elderly Frec:1 LogProb:-15.70288963314114
Palabra:elecman Frec:1 LogProb:-15.70288963314114
Palabra:elect Frec:1 LogProb:-15.70288963314114
Palabra:elected Frec:1 LogProb:-15.70288963314114
Palabra:election Frec:6 LogProb:-13.895534711083537
Palabra:electric Frec:4 LogProb:-14.380961538253777
Palabra:electrical Frec:2 LogProb:-15.117927132419982
Palabra:electricity Frec:2 LogProb:-15.117927132419982
Palabra:electro Frec:1 LogProb:-15.70288963314114
Palabra:electrocute Frec:39 LogProb:-11.380961538253779
Palabra:electrocuted Frec:33 LogProb:-11.6154267918908
Palabra:electrocutedboiling Frec:1 LogProb:-15.70288963314114
Palabra:electronic Frec:7 LogProb:-13.70288963314114
Palabra:electronicmusic Frec:1 LogProb:-15.70288963314114
Palabra:electrostatic Frec:1 LogProb:-15.70288963314114
Palabra:element Frec:2 LogProb:-15.117927132419982
Palabra:elephant Frec:3 LogProb:-14.70288963314114
Palabra:elephants Frec:2 LogProb:-15.117927132419982
Palabra:elevated Frec:1 LogProb:-15.70288963314114
Palabra:elevation Frec:1 LogProb:-15.70288963314114
Palabra:elevator Frec:1 LogProb:-15.70288963314114
Palabra:elgato Frec:1 LogProb:-15.70288963314114
Palabra:eliminate Frec:1 LogProb:-15.70288963314114
Palabra:elite Frec:2 LogProb:-15.117927132419982
Palabra:elizabeth Frec:1 LogProb:-15.70288963314114
Palabra:elkca Frec:1 LogProb:-15.70288963314114
Palabra:ell Frec:2 LogProb:-15.117927132419982
Palabra:ella Frec:1 LogProb:-15.70288963314114
Palabra:ellie Frec:1 LogProb:-15.70288963314114
Palabra:elliott Frec:2 LogProb:-15.117927132419982
Palabra:elm Frec:2 LogProb:-15.117927132419982
Palabra:elsa Frec:2 LogProb:-15.117927132419982
Palabra:else Frec:21 LogProb:-12.243458014503844
Palabra:elvcl Frec:1 LogProb:-15.70288963314114
Palabra:elven Frec:1 LogProb:-15.70288963314114
Palabra:elvis Frec:1 LogProb:-15.70288963314114
Palabra:elwoods Frec:1 LogProb:-15.70288963314114
Palabra:em Frec:14 LogProb:-12.79599903753262
Palabra:email Frec:3 LogProb:-14.70288963314114
Palabra:emailed Frec:1 LogProb:-15.70288963314114
Palabra:emails Frec:3 LogProb:-14.70288963314114
Palabra:embarrassed Frec:1 LogProb:-15.70288963314114
Palabra:embarrassment Frec:1 LogProb:-15.70288963314114
Palabra:emblem Frec:1 LogProb:-15.70288963314114
Palabra:embrace Frec:2 LogProb:-15.117927132419982
Palabra:embraced Frec:1 LogProb:-15.70288963314114
Palabra:embroidered Frec:4 LogProb:-14.380961538253777
Palabra:emekagift Frec:1 LogProb:-15.70288963314114
Palabra:emergencies Frec:2 LogProb:-15.117927132419982
Palabra:emergency Frec:114 LogProb:-9.857399582196765
Palabra:emerges Frec:1 LogProb:-15.70288963314114
Palabra:emerging Frec:1 LogProb:-15.70288963314114
Palabra:emery Frec:1 LogProb:-15.70288963314114
Palabra:emile Frec:1 LogProb:-15.70288963314114
Palabra:emilio Frec:1 LogProb:-15.70288963314114
Palabra:eminem Frec:1 LogProb:-15.70288963314114
Palabra:emj Frec:1 LogProb:-15.70288963314114
Palabra:emmanuel Frec:1 LogProb:-15.70288963314114
Palabra:emmerdale Frec:18 LogProb:-12.454962119697553
Palabra:emmeryn Frec:1 LogProb:-15.70288963314114
Palabra:emo Frec:1 LogProb:-15.70288963314114
Palabra:emotion Frec:1 LogProb:-15.70288963314114
Palabra:emotional Frec:16 LogProb:-12.6154267918908
Palabra:emotionally Frec:3 LogProb:-14.70288963314114
Palabra:emotions Frec:4 LogProb:-14.380961538253777
Palabra:emp Frec:1 LogProb:-15.70288963314114
Palabra:empathy Frec:1 LogProb:-15.70288963314114
Palabra:emperor Frec:2 LogProb:-15.117927132419982
Palabra:empire Frec:4 LogProb:-14.380961538253777
Palabra:employee Frec:3 LogProb:-14.70288963314114
Palabra:employees Frec:4 LogProb:-14.380961538253777
Palabra:empower Frec:1 LogProb:-15.70288963314114
Palabra:empty Frec:1 LogProb:-15.70288963314114
Palabra:emrnkyi Frec:1 LogProb:-15.70288963314114
Palabra:ems Frec:6 LogProb:-13.895534711083537
Palabra:emts Frec:1 LogProb:-15.70288963314114
Palabra:emugm Frec:1 LogProb:-15.70288963314114
Palabra:emwf Frec:1 LogProb:-15.70288963314114
Palabra:en Frec:6 LogProb:-13.895534711083537
Palabra:enabled Frec:3 LogProb:-14.70288963314114
Palabra:enablement Frec:1 LogProb:-15.70288963314114
Palabra:enables Frec:1 LogProb:-15.70288963314114
Palabra:enabling Frec:1 LogProb:-15.70288963314114
Palabra:encaustic Frec:1 LogProb:-15.70288963314114
Palabra:encore Frec:2 LogProb:-15.117927132419982
Palabra:encounters Frec:2 LogProb:-15.117927132419982
Palabra:encouraged Frec:1 LogProb:-15.70288963314114
Palabra:encouragement Frec:1 LogProb:-15.70288963314114
Palabra:encouraging Frec:1 LogProb:-15.70288963314114
Palabra:end Frec:28 LogProb:-11.844908638013568
Palabra:endangered Frec:1 LogProb:-15.70288963314114
Palabra:ended Frec:6 LogProb:-13.895534711083537
Palabra:enders Frec:1 LogProb:-15.70288963314114
Palabra:ending Frec:3 LogProb:-14.70288963314114
Palabra:endless Frec:1 LogProb:-15.70288963314114
Palabra:endlessly Frec:1 LogProb:-15.70288963314114
Palabra:endofus Frec:1 LogProb:-15.70288963314114
Palabra:endorsement Frec:1 LogProb:-15.70288963314114
Palabra:endorsements Frec:1 LogProb:-15.70288963314114
Palabra:ends Frec:6 LogProb:-13.895534711083537
Palabra:endurance Frec:2 LogProb:-15.117927132419982
Palabra:endures Frec:3 LogProb:-14.70288963314114
Palabra:enemity Frec:1 LogProb:-15.70288963314114
Palabra:enemy Frec:1 LogProb:-15.70288963314114
Palabra:energy Frec:5 LogProb:-14.117927132419982
Palabra:energyqfor Frec:1 LogProb:-15.70288963314114
Palabra:engage Frec:1 LogProb:-15.70288963314114
Palabra:engine Frec:2 LogProb:-15.117927132419982
Palabra:engineer Frec:1 LogProb:-15.70288963314114
Palabra:engineering Frec:1 LogProb:-15.70288963314114
Palabra:engineers Frec:1 LogProb:-15.70288963314114
Palabra:england Frec:8 LogProb:-13.532964631698828
Palabra:english Frec:5 LogProb:-14.117927132419982
Palabra:engulfed Frec:28 LogProb:-11.844908638013568
Palabra:engvaus Frec:2 LogProb:-15.117927132419982
Palabra:enhance Frec:1 LogProb:-15.70288963314114
Palabra:enhanced Frec:1 LogProb:-15.70288963314114
Palabra:enhjrkjd Frec:1 LogProb:-15.70288963314114
Palabra:enjoy Frec:12 LogProb:-13.002449915000046
Palabra:enjoyed Frec:4 LogProb:-14.380961538253777
Palabra:enjoying Frec:2 LogProb:-15.117927132419982
Palabra:enkelbiljett Frec:1 LogProb:-15.70288963314114
Palabra:enough Frec:15 LogProb:-12.70288963314114
Palabra:enqi Frec:1 LogProb:-15.70288963314114
Palabra:ensembles Frec:1 LogProb:-15.70288963314114
Palabra:enslave Frec:1 LogProb:-15.70288963314114
Palabra:ensued Frec:1 LogProb:-15.70288963314114
Palabra:ensuing Frec:1 LogProb:-15.70288963314114
Palabra:ensure Frec:1 LogProb:-15.70288963314114
Palabra:ensures Frec:1 LogProb:-15.70288963314114
Palabra:ensuring Frec:1 LogProb:-15.70288963314114
Palabra:enter Frec:5 LogProb:-14.117927132419982
Palabra:entered Frec:3 LogProb:-14.70288963314114
Palabra:entering Frec:3 LogProb:-14.70288963314114
Palabra:enterprise Frec:1 LogProb:-15.70288963314114
Palabra:entertain Frec:1 LogProb:-15.70288963314114
Palabra:entertainer Frec:1 LogProb:-15.70288963314114
Palabra:entertainment Frec:6 LogProb:-13.895534711083537
Palabra:enthusiastic Frec:1 LogProb:-15.70288963314114
Palabra:entire Frec:16 LogProb:-12.6154267918908
Palabra:entirely Frec:2 LogProb:-15.117927132419982
Palabra:entitlement Frec:1 LogProb:-15.70288963314114
Palabra:entrances Frec:1 LogProb:-15.70288963314114
Palabra:entrepreneur Frec:2 LogProb:-15.117927132419982
Palabra:entretenimento Frec:1 LogProb:-15.70288963314114
Palabra:entry Frec:1 LogProb:-15.70288963314114
Palabra:enugu Frec:11 LogProb:-13.117927132419982
Palabra:environment Frec:3 LogProb:-14.70288963314114
Palabra:environmental Frec:2 LogProb:-15.117927132419982
Palabra:envision Frec:1 LogProb:-15.70288963314114
Palabra:eonlinechat Frec:1 LogProb:-15.70288963314114
Palabra:eoslru Frec:1 LogProb:-15.70288963314114
Palabra:eovm Frec:1 LogProb:-15.70288963314114
Palabra:ep Frec:10 LogProb:-13.243458014503844
Palabra:epic Frec:6 LogProb:-13.895534711083537
Palabra:epicentre Frec:10 LogProb:-13.243458014503844
Palabra:epilepsy Frec:3 LogProb:-14.70288963314114
Palabra:epileptic Frec:1 LogProb:-15.70288963314114
Palabra:epiphanes Frec:1 LogProb:-15.70288963314114
Palabra:episcopal Frec:2 LogProb:-15.117927132419982
Palabra:episode Frec:16 LogProb:-12.6154267918908
Palabra:episodes Frec:1 LogProb:-15.70288963314114
Palabra:episodesofgg Frec:1 LogProb:-15.70288963314114
Palabra:epj Frec:1 LogProb:-15.70288963314114
Palabra:epl Frec:1 LogProb:-15.70288963314114
Palabra:epoch Frec:1 LogProb:-15.70288963314114
Palabra:eporq Frec:1 LogProb:-15.70288963314114
Palabra:epsom Frec:1 LogProb:-15.70288963314114
Palabra:epx Frec:1 LogProb:-15.70288963314114
Palabra:epz Frec:1 LogProb:-15.70288963314114
Palabra:epzhoth Frec:1 LogProb:-15.70288963314114
Palabra:eq Frec:1 LogProb:-15.70288963314114
Palabra:equ Frec:1 LogProb:-15.70288963314114
Palabra:equal Frec:1 LogProb:-15.70288963314114
Palabra:equalizer Frec:1 LogProb:-15.70288963314114
Palabra:equally Frec:2 LogProb:-15.117927132419982
Palabra:equals Frec:1 LogProb:-15.70288963314114
Palabra:equation Frec:1 LogProb:-15.70288963314114
Palabra:equipment Frec:6 LogProb:-13.895534711083537
Palabra:equipments Frec:1 LogProb:-15.70288963314114
Palabra:equivalent Frec:1 LogProb:-15.70288963314114
Palabra:er Frec:3 LogProb:-14.70288963314114
Palabra:era Frec:2 LogProb:-15.117927132419982
Palabra:erally Frec:1 LogProb:-15.70288963314114
Palabra:erased Frec:1 LogProb:-15.70288963314114
Palabra:ercjmnea Frec:1 LogProb:-15.70288963314114
Palabra:erected Frec:1 LogProb:-15.70288963314114
Palabra:ergo Frec:2 LogProb:-15.117927132419982
Palabra:eric Frec:1 LogProb:-15.70288963314114
Palabra:ermac Frec:1 LogProb:-15.70288963314114
Palabra:erosion Frec:1 LogProb:-15.70288963314114
Palabra:err Frec:1 LogProb:-15.70288963314114
Palabra:error Frec:3 LogProb:-14.70288963314114
Palabra:eruep Frec:1 LogProb:-15.70288963314114
Palabra:eruption Frec:1 LogProb:-15.70288963314114
Palabra:eruptions Frec:1 LogProb:-15.70288963314114
Palabra:erykah Frec:1 LogProb:-15.70288963314114
Palabra:es Frec:5 LogProb:-14.117927132419982
Palabra:escape Frec:6 LogProb:-13.895534711083537
Palabra:escaped Frec:1 LogProb:-15.70288963314114
Palabra:escaping Frec:1 LogProb:-15.70288963314114
Palabra:escorts Frec:1 LogProb:-15.70288963314114
Palabra:escuchando Frec:1 LogProb:-15.70288963314114
Palabra:esd Frec:1 LogProb:-15.70288963314114
Palabra:esevu Frec:1 LogProb:-15.70288963314114
Palabra:esh Frec:2 LogProb:-15.117927132419982
Palabra:esmhy Frec:1 LogProb:-15.70288963314114
Palabra:esn Frec:1 LogProb:-15.70288963314114
Palabra:esoteric Frec:1 LogProb:-15.70288963314114
Palabra:esp Frec:2 LogProb:-15.117927132419982
Palabra:espargaro Frec:1 LogProb:-15.70288963314114
Palabra:especially Frec:6 LogProb:-13.895534711083537
Palabra:espn Frec:3 LogProb:-14.70288963314114
Palabra:esports Frec:2 LogProb:-15.117927132419982
Palabra:espresso Frec:1 LogProb:-15.70288963314114
Palabra:esse Frec:1 LogProb:-15.70288963314114
Palabra:essenceofme Frec:1 LogProb:-15.70288963314114
Palabra:est Frec:2 LogProb:-15.117927132419982
Palabra:establishment Frec:2 LogProb:-15.117927132419982
Palabra:estate Frec:2 LogProb:-15.117927132419982
Palabra:esteem Frec:2 LogProb:-15.117927132419982
Palabra:esteemed Frec:2 LogProb:-15.117927132419982
Palabra:estrella Frec:1 LogProb:-15.70288963314114
Palabra:estus Frec:1 LogProb:-15.70288963314114
Palabra:etbtgdr Frec:1 LogProb:-15.70288963314114
Palabra:etc Frec:7 LogProb:-13.70288963314114
Palabra:etcpb Frec:1 LogProb:-15.70288963314114
Palabra:ete Frec:1 LogProb:-15.70288963314114
Palabra:eternity Frec:1 LogProb:-15.70288963314114
Palabra:etfhv Frec:1 LogProb:-15.70288963314114
Palabra:ethereal Frec:1 LogProb:-15.70288963314114
Palabra:ethical Frec:1 LogProb:-15.70288963314114
Palabra:ethics Frec:2 LogProb:-15.117927132419982
Palabra:ethiopian Frec:1 LogProb:-15.70288963314114
Palabra:etisalat Frec:2 LogProb:-15.117927132419982
Palabra:etk Frec:1 LogProb:-15.70288963314114
Palabra:etl Frec:1 LogProb:-15.70288963314114
Palabra:etoffe Frec:1 LogProb:-15.70288963314114
Palabra:etsymntt Frec:1 LogProb:-15.70288963314114
Palabra:eu Frec:2 LogProb:-15.117927132419982
Palabra:eulogies Frec:1 LogProb:-15.70288963314114
Palabra:eunhae Frec:1 LogProb:-15.70288963314114
Palabra:euqo Frec:1 LogProb:-15.70288963314114
Palabra:eur Frec:1 LogProb:-15.70288963314114
Palabra:euro Frec:3 LogProb:-14.70288963314114
Palabra:europe Frec:2 LogProb:-15.117927132419982
Palabra:european Frec:2 LogProb:-15.117927132419982
Palabra:euroquake Frec:1 LogProb:-15.70288963314114
Palabra:eurpoe Frec:1 LogProb:-15.70288963314114
Palabra:ev Frec:2 LogProb:-15.117927132419982
Palabra:eva Frec:1 LogProb:-15.70288963314114
Palabra:evacuate Frec:18 LogProb:-12.454962119697553
Palabra:evacuated Frec:4 LogProb:-14.380961538253777
Palabra:evacuation Frec:12 LogProb:-13.002449915000046
Palabra:evade Frec:1 LogProb:-15.70288963314114
Palabra:evangelical Frec:1 LogProb:-15.70288963314114
Palabra:even Frec:80 LogProb:-10.363039630256514
Palabra:evening Frec:8 LogProb:-13.532964631698828
Palabra:event Frec:8 LogProb:-13.532964631698828
Palabra:events Frec:3 LogProb:-14.70288963314114
Palabra:eventually Frec:2 LogProb:-15.117927132419982
Palabra:ever Frec:58 LogProb:-10.820246583779298
Palabra:everest Frec:1 LogProb:-15.70288963314114
Palabra:everton Frec:1 LogProb:-15.70288963314114
Palabra:every Frec:51 LogProb:-11.002449915000048
Palabra:everybody Frec:6 LogProb:-13.895534711083537
Palabra:everyday Frec:4 LogProb:-14.380961538253777
Palabra:everyone Frec:49 LogProb:-11.059033443366415
Palabra:everyones Frec:1 LogProb:-15.70288963314114
Palabra:everything Frec:24 LogProb:-12.059033443366415
Palabra:everytime Frec:1 LogProb:-15.70288963314114
Palabra:everywhere Frec:5 LogProb:-14.117927132419982
Palabra:evidence Frec:5 LogProb:-14.117927132419982
Palabra:evil Frec:11 LogProb:-13.117927132419982
Palabra:evildead Frec:1 LogProb:-15.70288963314114
Palabra:evolve Frec:1 LogProb:-15.70288963314114
Palabra:evq Frec:1 LogProb:-15.70288963314114
Palabra:ew Frec:3 LogProb:-14.70288963314114
Palabra:ewm Frec:1 LogProb:-15.70288963314114
Palabra:ex Frec:4 LogProb:-14.380961538253777
Palabra:exacerbated Frec:1 LogProb:-15.70288963314114
Palabra:exact Frec:1 LogProb:-15.70288963314114
Palabra:exactly Frec:6 LogProb:-13.895534711083537
Palabra:examiner Frec:1 LogProb:-15.70288963314114
Palabra:example Frec:4 LogProb:-14.380961538253777
Palabra:examples Frec:1 LogProb:-15.70288963314114
Palabra:exams Frec:1 LogProb:-15.70288963314114
Palabra:excellence Frec:1 LogProb:-15.70288963314114
Palabra:excellent Frec:3 LogProb:-14.70288963314114
Palabra:except Frec:5 LogProb:-14.117927132419982
Palabra:excessive Frec:1 LogProb:-15.70288963314114
Palabra:exchange Frec:2 LogProb:-15.117927132419982
Palabra:excited Frec:9 LogProb:-13.380961538253777
Palabra:excitedmuch Frec:1 LogProb:-15.70288963314114
Palabra:excitement Frec:3 LogProb:-14.70288963314114
Palabra:exciting Frec:2 LogProb:-15.117927132419982
Palabra:exclamation Frec:1 LogProb:-15.70288963314114
Palabra:exclusive Frec:1 LogProb:-15.70288963314114
Palabra:exclusively Frec:1 LogProb:-15.70288963314114
Palabra:excuse Frec:2 LogProb:-15.117927132419982
Palabra:excuses Frec:2 LogProb:-15.117927132419982
Palabra:exercise Frec:1 LogProb:-15.70288963314114
Palabra:exercised Frec:1 LogProb:-15.70288963314114
Palabra:exhausted Frec:2 LogProb:-15.117927132419982
Palabra:exhibitor Frec:1 LogProb:-15.70288963314114
Palabra:exist Frec:4 LogProb:-14.380961538253777
Palabra:existant Frec:1 LogProb:-15.70288963314114
Palabra:existence Frec:2 LogProb:-15.117927132419982
Palabra:exit Frec:4 LogProb:-14.380961538253777
Palabra:exited Frec:4 LogProb:-14.380961538253777
Palabra:exits Frec:1 LogProb:-15.70288963314114
Palabra:exo Frec:1 LogProb:-15.70288963314114
Palabra:exofficio Frec:1 LogProb:-15.70288963314114
Palabra:exp Frec:4 LogProb:-14.380961538253777
Palabra:expand Frec:1 LogProb:-15.70288963314114
Palabra:expander Frec:1 LogProb:-15.70288963314114
Palabra:expanding Frec:1 LogProb:-15.70288963314114
Palabra:expansion Frec:1 LogProb:-15.70288963314114
Palabra:expansive Frec:1 LogProb:-15.70288963314114
Palabra:expect Frec:3 LogProb:-14.70288963314114
Palabra:expecte Frec:1 LogProb:-15.70288963314114
Palabra:expected Frec:6 LogProb:-13.895534711083537
Palabra:expecting Frec:4 LogProb:-14.380961538253777
Palabra:expense Frec:1 LogProb:-15.70288963314114
Palabra:expenses Frec:1 LogProb:-15.70288963314114
Palabra:expensive Frec:2 LogProb:-15.117927132419982
Palabra:experience Frec:10 LogProb:-13.243458014503844
Palabra:experienced Frec:1 LogProb:-15.70288963314114
Palabra:experiences Frec:3 LogProb:-14.70288963314114
Palabra:experiencing Frec:1 LogProb:-15.70288963314114
Palabra:experimental Frec:1 LogProb:-15.70288963314114
Palabra:experts Frec:2 LogProb:-15.117927132419982
Palabra:expertwhiner Frec:1 LogProb:-15.70288963314114
Palabra:explain Frec:2 LogProb:-15.117927132419982
Palabra:explains Frec:4 LogProb:-14.380961538253777
Palabra:explanation Frec:1 LogProb:-15.70288963314114
Palabra:explode Frec:44 LogProb:-11.211036536811465
Palabra:exploded Frec:32 LogProb:-11.658495513782686
Palabra:explodes Frec:1 LogProb:-15.70288963314114
Palabra:exploding Frec:1 LogProb:-15.70288963314114
Palabra:explodingkittens Frec:1 LogProb:-15.70288963314114
Palabra:exploit Frec:4 LogProb:-14.380961538253777
Palabra:exploration Frec:4 LogProb:-14.380961538253777
Palabra:explores Frec:2 LogProb:-15.117927132419982
Palabra:explosion Frec:24 LogProb:-12.059033443366415
Palabra:expo Frec:1 LogProb:-15.70288963314114
