Numero de documentos del corpus:4654
Numero de palabras del corpus:67361
Palabra:_ Frec:271 LogProb:-8.333665104591756
Palabra:entered Frec:3 LogProb:-14.421127945842095
Palabra:entire Frec:8 LogProb:-13.251202944399783
Palabra:entity Frec:2 LogProb:-14.836165445120939
Palabra:entrances Frec:1 LogProb:-15.421127945842095
Palabra:entrepreneur Frec:1 LogProb:-15.421127945842095
Palabra:entryway Frec:1 LogProb:-15.421127945842095
Palabra:enugu Frec:8 LogProb:-13.251202944399783
Palabra:enviromental Frec:1 LogProb:-15.421127945842095
Palabra:environment Frec:3 LogProb:-14.421127945842095
Palabra:environmental Frec:1 LogProb:-15.421127945842095
Palabra:eo Frec:2 LogProb:-14.836165445120939
Palabra:eoggo Frec:1 LogProb:-15.421127945842095
Palabra:eos Frec:1 LogProb:-15.421127945842095
Palabra:ep Frec:5 LogProb:-13.836165445120939
Palabra:epa Frec:1 LogProb:-15.421127945842095
Palabra:epao Frec:1 LogProb:-15.421127945842095
Palabra:epawn Frec:1 LogProb:-15.421127945842095
Palabra:epic Frec:3 LogProb:-14.421127945842095
Palabra:epicen Frec:1 LogProb:-15.421127945842095
Palabra:epicente Frec:1 LogProb:-15.421127945842095
Palabra:epicenter Frec:3 LogProb:-14.421127945842095
Palabra:epidemic Frec:1 LogProb:-15.421127945842095
Palabra:epidemics Frec:1 LogProb:-15.421127945842095
Palabra:epilepsy Frec:2 LogProb:-14.836165445120939
Palabra:epilept Frec:1 LogProb:-15.421127945842095
Palabra:episode Frec:3 LogProb:-14.421127945842095
Palabra:eptp Frec:1 LogProb:-15.421127945842095
Palabra:eq Frec:6 LogProb:-13.61377302378449
Palabra:eqown Frec:1 LogProb:-15.421127945842095
Palabra:equal Frec:1 LogProb:-15.421127945842095
Palabra:equate Frec:2 LogProb:-14.836165445120939
Palabra:equestrian Frec:1 LogProb:-15.421127945842095
Palabra:equipment Frec:4 LogProb:-14.099199850954733
Palabra:eqwyuw Frec:1 LogProb:-15.421127945842095
Palabra:er Frec:7 LogProb:-13.421127945842096
Palabra:era Frec:1 LogProb:-15.421127945842095
Palabra:erasureisnotequality Frec:1 LogProb:-15.421127945842095
Palabra:erdogan Frec:2 LogProb:-14.836165445120939
Palabra:erea Frec:1 LogProb:-15.421127945842095
Palabra:erect Frec:1 LogProb:-15.421127945842095
Palabra:erected Frec:3 LogProb:-14.421127945842095
Palabra:erecting Frec:1 LogProb:-15.421127945842095
Palabra:eric Frec:2 LogProb:-14.836165445120939
Palabra:erie Frec:1 LogProb:-15.421127945842095
Palabra:erode Frec:1 LogProb:-15.421127945842095
Palabra:eroded Frec:1 LogProb:-15.421127945842095
Palabra:erodes Frec:1 LogProb:-15.421127945842095
Palabra:error Frec:3 LogProb:-14.421127945842095
Palabra:errrr Frec:1 LogProb:-15.421127945842095
Palabra:ersdcrh Frec:1 LogProb:-15.421127945842095
Palabra:erupting Frec:3 LogProb:-14.421127945842095
Palabra:eruption Frec:9 LogProb:-13.099199850954733
Palabra:erzbmjqd Frec:1 LogProb:-15.421127945842095
Palabra:es Frec:2 LogProb:-14.836165445120939
Palabra:escape Frec:16 LogProb:-12.333665104591756
Palabra:escaped Frec:1 LogProb:-15.421127945842095
Palabra:escaping Frec:1 LogProb:-15.421127945842095
Palabra:esfrgle Frec:1 LogProb:-15.421127945842095
Palabra:esh Frec:1 LogProb:-15.421127945842095
Palabra:esi Frec:1 LogProb:-15.421127945842095
Palabra:esp Frec:3 LogProb:-14.421127945842095
Palabra:especially Frec:3 LogProb:-14.421127945842095
Palabra:estate Frec:2 LogProb:-14.836165445120939
Palabra:estates Frec:1 LogProb:-15.421127945842095
Palabra:esteemed Frec:1 LogProb:-15.421127945842095
Palabra:estimate Frec:10 LogProb:-12.961696327204796
Palabra:estimated Frec:6 LogProb:-13.61377302378449
Palabra:estimates Frec:2 LogProb:-14.836165445120939
Palabra:esx Frec:1 LogProb:-15.421127945842095
Palabra:et Frec:6 LogProb:-13.61377302378449
Palabra:etc Frec:13 LogProb:-12.613773023784493
Palabra:ethiopia Frec:2 LogProb:-14.836165445120939
Palabra:ethiopian Frec:1 LogProb:-15.421127945842095
Palabra:etlk Frec:1 LogProb:-15.421127945842095
Palabra:eto Frec:1 LogProb:-15.421127945842095
Palabra:etp Frec:1 LogProb:-15.421127945842095
Palabra:etx Frec:1 LogProb:-15.421127945842095
Palabra:etxhcvjr Frec:1 LogProb:-15.421127945842095
Palabra:eu Frec:3 LogProb:-14.421127945842095
Palabra:eudfv Frec:1 LogProb:-15.421127945842095
Palabra:eudrylantiqua Frec:2 LogProb:-14.836165445120939
Palabra:eufaula Frec:1 LogProb:-15.421127945842095
Palabra:eugene Frec:1 LogProb:-15.421127945842095
Palabra:eukt Frec:1 LogProb:-15.421127945842095
Palabra:euro Frec:1 LogProb:-15.421127945842095
Palabra:eurobasket Frec:1 LogProb:-15.421127945842095
Palabra:eurocrisis Frec:1 LogProb:-15.421127945842095
Palabra:europe Frec:5 LogProb:-13.836165445120939
Palabra:european Frec:1 LogProb:-15.421127945842095
Palabra:eurotunnel Frec:2 LogProb:-14.836165445120939
Palabra:ev Frec:3 LogProb:-14.421127945842095
Palabra:evac Frec:1 LogProb:-15.421127945842095
Palabra:evacuate Frec:35 LogProb:-11.251202944399783
Palabra:evacuated Frec:39 LogProb:-11.099199850954733
Palabra:evacuating Frec:2 LogProb:-14.836165445120939
Palabra:evacuation Frec:52 LogProb:-10.693207491278896
Palabra:evacuations Frec:4 LogProb:-14.099199850954733
Palabra:evaded Frec:1 LogProb:-15.421127945842095
Palabra:evanston Frec:2 LogProb:-14.836165445120939
Palabra:evansville Frec:3 LogProb:-14.421127945842095
Palabra:evaucation Frec:1 LogProb:-15.421127945842095
Palabra:eve Frec:1 LogProb:-15.421127945842095
Palabra:even Frec:29 LogProb:-11.514237350233577
Palabra:evening Frec:8 LogProb:-13.251202944399783
Palabra:event Frec:13 LogProb:-12.613773023784493
Palabra:eventspalmbeach Frec:1 LogProb:-15.421127945842095
Palabra:eventually Frec:3 LogProb:-14.421127945842095
Palabra:ever Frec:20 LogProb:-12.028810523063335
Palabra:evergreen Frec:1 LogProb:-15.421127945842095
Palabra:eversafe Frec:1 LogProb:-15.421127945842095
Palabra:everwhe Frec:1 LogProb:-15.421127945842095
Palabra:every Frec:19 LogProb:-12.099199850954733
Palabra:everybody Frec:1 LogProb:-15.421127945842095
Palabra:everyday Frec:4 LogProb:-14.099199850954733
Palabra:everydaynaija Frec:1 LogProb:-15.421127945842095
Palabra:everyone Frec:21 LogProb:-11.961696327204798
Palabra:everythign Frec:1 LogProb:-15.421127945842095
Palabra:everything Frec:8 LogProb:-13.251202944399783
Palabra:everytime Frec:1 LogProb:-15.421127945842095
Palabra:everywhere Frec:7 LogProb:-13.421127945842096
Palabra:evidence Frec:3 LogProb:-14.421127945842095
Palabra:evil Frec:4 LogProb:-14.099199850954733
Palabra:evng Frec:1 LogProb:-15.421127945842095
Palabra:evolve Frec:1 LogProb:-15.421127945842095
Palabra:evolved Frec:1 LogProb:-15.421127945842095
Palabra:evtx Frec:1 LogProb:-15.421127945842095
Palabra:evwr Frec:1 LogProb:-15.421127945842095
Palabra:evywpt Frec:1 LogProb:-15.421127945842095
Palabra:ew Frec:1 LogProb:-15.421127945842095
Palabra:ewcpk Frec:1 LogProb:-15.421127945842095
Palabra:ewe Frec:1 LogProb:-15.421127945842095
Palabra:ewft Frec:2 LogProb:-14.836165445120939
Palabra:ewj Frec:1 LogProb:-15.421127945842095
Palabra:ewp Frec:2 LogProb:-14.836165445120939
Palabra:ewuwc Frec:1 LogProb:-15.421127945842095
Palabra:ex Frec:8 LogProb:-13.251202944399783
Palabra:exacerbated Frec:1 LogProb:-15.421127945842095
Palabra:exactly Frec:2 LogProb:-14.836165445120939
Palabra:exaggeration Frec:1 LogProb:-15.421127945842095
Palabra:exam Frec:1 LogProb:-15.421127945842095
Palabra:examiner Frec:1 LogProb:-15.421127945842095
Palabra:examining Frec:13 LogProb:-12.613773023784493
Palabra:example Frec:2 LogProb:-14.836165445120939
Palabra:examples Frec:1 LogProb:-15.421127945842095
Palabra:exc Frec:2 LogProb:-14.836165445120939
Palabra:excel Frec:1 LogProb:-15.421127945842095
Palabra:excellent Frec:1 LogProb:-15.421127945842095
Palabra:except Frec:4 LogProb:-14.099199850954733
Palabra:excepting Frec:1 LogProb:-15.421127945842095
Palabra:exceptional Frec:1 LogProb:-15.421127945842095
Palabra:exceptionally Frec:1 LogProb:-15.421127945842095
Palabra:excess Frec:1 LogProb:-15.421127945842095
Palabra:exchange Frec:9 LogProb:-13.099199850954733
Palabra:exchanged Frec:1 LogProb:-15.421127945842095
Palabra:exchanging Frec:15 LogProb:-12.421127945842096
Palabra:excited Frec:1 LogProb:-15.421127945842095
Palabra:exclusion Frec:1 LogProb:-15.421127945842095
Palabra:exclusive Frec:1 LogProb:-15.421127945842095
Palabra:excuse Frec:1 LogProb:-15.421127945842095
Palabra:exec Frec:1 LogProb:-15.421127945842095
Palabra:execute Frec:1 LogProb:-15.421127945842095
Palabra:executing Frec:2 LogProb:-14.836165445120939
Palabra:executives Frec:8 LogProb:-13.251202944399783
Palabra:exercise Frec:3 LogProb:-14.421127945842095
Palabra:exercised Frec:1 LogProb:-15.421127945842095
Palabra:exercises Frec:1 LogProb:-15.421127945842095
Palabra:exhaustion Frec:1 LogProb:-15.421127945842095
Palabra:exhibition Frec:2 LogProb:-14.836165445120939
Palabra:exira Frec:1 LogProb:-15.421127945842095
Palabra:exist Frec:2 LogProb:-14.836165445120939
Palabra:existence Frec:2 LogProb:-14.836165445120939
Palabra:exit Frec:8 LogProb:-13.251202944399783
Palabra:exotic Frec:1 LogProb:-15.421127945842095
Palabra:exp Frec:2 LogProb:-14.836165445120939
Palabra:expand Frec:1 LogProb:-15.421127945842095
Palabra:expanded Frec:1 LogProb:-15.421127945842095
Palabra:expect Frec:13 LogProb:-12.613773023784493
Palabra:expected Frec:12 LogProb:-12.720688227701002
Palabra:expeditions Frec:1 LogProb:-15.421127945842095
Palabra:expensive Frec:1 LogProb:-15.421127945842095
Palabra:experience Frec:2 LogProb:-14.836165445120939
Palabra:experienced Frec:3 LogProb:-14.421127945842095
Palabra:experiencing Frec:3 LogProb:-14.421127945842095
Palabra:experiments Frec:5 LogProb:-13.836165445120939
Palabra:expert Frec:5 LogProb:-13.836165445120939
Palabra:expertise Frec:1 LogProb:-15.421127945842095
Palabra:experts Frec:22 LogProb:-11.89756598978508
Palabra:explain Frec:1 LogProb:-15.421127945842095
Palabra:explaining Frec:1 LogProb:-15.421127945842095
Palabra:explicitly Frec:1 LogProb:-15.421127945842095
Palabra:explode Frec:5 LogProb:-13.836165445120939
Palabra:exploded Frec:19 LogProb:-12.099199850954733
Palabra:explodes Frec:3 LogProb:-14.421127945842095
Palabra:exploding Frec:1 LogProb:-15.421127945842095
Palabra:exploration Frec:7 LogProb:-13.421127945842096
Palabra:explore Frec:1 LogProb:-15.421127945842095
Palabra:exploring Frec:1 LogProb:-15.421127945842095
Palabra:explosion Frec:33 LogProb:-11.333665104591756
Palabra:explosions Frec:2 LogProb:-14.836165445120939
Palabra:explosive Frec:1 LogProb:-15.421127945842095
Palabra:explosives Frec:3 LogProb:-14.421127945842095
Palabra:expo Frec:1 LogProb:-15.421127945842095
Palabra:exponential Frec:1 LogProb:-15.421127945842095
Palabra:exporting Frec:1 LogProb:-15.421127945842095
Palabra:exposed Frec:2 LogProb:-14.836165445120939
Palabra:exposes Frec:1 LogProb:-15.421127945842095
Palabra:exposure Frec:3 LogProb:-14.421127945842095
Palabra:express Frec:12 LogProb:-12.720688227701002
Palabra:expressing Frec:1 LogProb:-15.421127945842095
Palabra:extant Frec:2 LogProb:-14.836165445120939
Palabra:extend Frec:1 LogProb:-15.421127945842095
Palabra:extended Frec:1 LogProb:-15.421127945842095
Palabra:extender Frec:1 LogProb:-15.421127945842095
Palabra:extends Frec:2 LogProb:-14.836165445120939
Palabra:extensive Frec:1 LogProb:-15.421127945842095
Palabra:exterminate Frec:1 LogProb:-15.421127945842095
Palabra:external Frec:1 LogProb:-15.421127945842095
Palabra:externally Frec:1 LogProb:-15.421127945842095
Palabra:extinction Frec:1 LogProb:-15.421127945842095
Palabra:extinguished Frec:2 LogProb:-14.836165445120939
Palabra:extra Frec:3 LogProb:-14.421127945842095
Palabra:extracting Frec:1 LogProb:-15.421127945842095
Palabra:extraordinaire Frec:1 LogProb:-15.421127945842095
Palabra:extras Frec:1 LogProb:-15.421127945842095
Palabra:extreme Frec:6 LogProb:-13.61377302378449
Palabra:extremely Frec:3 LogProb:-14.421127945842095
Palabra:extremists Frec:1 LogProb:-15.421127945842095
Palabra:exum Frec:1 LogProb:-15.421127945842095
Palabra:exzad Frec:1 LogProb:-15.421127945842095
Palabra:ey Frec:1 LogProb:-15.421127945842095
Palabra:eye Frec:8 LogProb:-13.251202944399783
Palabra:eyefacts Frec:1 LogProb:-15.421127945842095
Palabra:eyes Frec:7 LogProb:-13.421127945842096
Palabra:eyesss Frec:1 LogProb:-15.421127945842095
Palabra:eyewitness Frec:21 LogProb:-11.961696327204798
Palabra:eyewitnesses Frec:1 LogProb:-15.421127945842095
Palabra:eyjnybfn Frec:1 LogProb:-15.421127945842095
Palabra:eyq Frec:1 LogProb:-15.421127945842095
Palabra:eyzoaw Frec:1 LogProb:-15.421127945842095
Palabra:eyzu Frec:1 LogProb:-15.421127945842095
Palabra:ez Frec:1 LogProb:-15.421127945842095
Palabra:ezb Frec:1 LogProb:-15.421127945842095
Palabra:ezfctfce Frec:1 LogProb:-15.421127945842095
Palabra:ezqgg Frec:1 LogProb:-15.421127945842095
Palabra:f Frec:42 LogProb:-10.994863191139997
Palabra:faan Frec:8 LogProb:-13.251202944399783
Palabra:face Frec:17 LogProb:-12.251202944399783
Palabra:facebook Frec:2 LogProb:-14.836165445120939
Palabra:faced Frec:3 LogProb:-14.421127945842095
Palabra:faceless Frec:1 LogProb:-15.421127945842095
Palabra:faces Frec:2 LogProb:-14.836165445120939
Palabra:facilities Frec:2 LogProb:-14.836165445120939
Palabra:facilitiesmanagement Frec:1 LogProb:-15.421127945842095
Palabra:facing Frec:1 LogProb:-15.421127945842095
Palabra:facl Frec:1 LogProb:-15.421127945842095
Palabra:fact Frec:6 LogProb:-13.61377302378449
Palabra:factors Frec:2 LogProb:-14.836165445120939
Palabra:factory Frec:5 LogProb:-13.836165445120939
Palabra:facts Frec:5 LogProb:-13.836165445120939
Palabra:faculty Frec:1 LogProb:-15.421127945842095
Palabra:fail Frec:2 LogProb:-14.836165445120939
Palabra:failed Frec:7 LogProb:-13.421127945842096
Palabra:failing Frec:1 LogProb:-15.421127945842095
Palabra:failure Frec:39 LogProb:-11.099199850954733
Palabra:failures Frec:1 LogProb:-15.421127945842095
Palabra:faints Frec:1 LogProb:-15.421127945842095
Palabra:fair Frec:1 LogProb:-15.421127945842095
Palabra:fairfax Frec:1 LogProb:-15.421127945842095
Palabra:fairly Frec:1 LogProb:-15.421127945842095
Palabra:fairport Frec:1 LogProb:-15.421127945842095
Palabra:faisal Frec:1 LogProb:-15.421127945842095
Palabra:fake Frec:5 LogProb:-13.836165445120939
Palabra:faked Frec:1 LogProb:-15.421127945842095
Palabra:falcon Frec:1 LogProb:-15.421127945842095
Palabra:fall Frec:15 LogProb:-12.421127945842096
Palabra:fallen Frec:3 LogProb:-14.421127945842095
Palabra:falling Frec:8 LogProb:-13.251202944399783
Palabra:fallout Frec:1 LogProb:-15.421127945842095
Palabra:falls Frec:9 LogProb:-13.099199850954733
Palabra:falmer Frec:1 LogProb:-15.421127945842095
Palabra:false Frec:9 LogProb:-13.099199850954733
Palabra:fam Frec:1 LogProb:-15.421127945842095
Palabra:fame Frec:2 LogProb:-14.836165445120939
Palabra:familia Frec:1 LogProb:-15.421127945842095
Palabra:families Frec:104 LogProb:-9.706882428175971
Palabra:family Frec:39 LogProb:-11.099199850954733
Palabra:famine Frec:33 LogProb:-11.333665104591756
Palabra:famous Frec:1 LogProb:-15.421127945842095
Palabra:famq Frec:1 LogProb:-15.421127945842095
Palabra:fan Frec:6 LogProb:-13.61377302378449
Palabra:fanatical Frec:1 LogProb:-15.421127945842095
Palabra:fandom Frec:1 LogProb:-15.421127945842095
Palabra:fans Frec:8 LogProb:-13.251202944399783
Palabra:fantasy Frec:1 LogProb:-15.421127945842095
Palabra:far Frec:21 LogProb:-11.961696327204798
Palabra:farm Frec:2 LogProb:-14.836165445120939
Palabra:farmland Frec:1 LogProb:-15.421127945842095
Palabra:faroe Frec:1 LogProb:-15.421127945842095
Palabra:faroeislands Frec:2 LogProb:-14.836165445120939
Palabra:farrakhan Frec:2 LogProb:-14.836165445120939
Palabra:fart Frec:1 LogProb:-15.421127945842095
Palabra:fashion Frec:3 LogProb:-14.421127945842095
Palabra:fashionable Frec:3 LogProb:-14.421127945842095
Palabra:fashioned Frec:1 LogProb:-15.421127945842095
Palabra:fasrt Frec:1 LogProb:-15.421127945842095
Palabra:fast Frec:8 LogProb:-13.251202944399783
Palabra:faster Frec:3 LogProb:-14.421127945842095
Palabra:fastpitch Frec:1 LogProb:-15.421127945842095
Palabra:fat Frec:3 LogProb:-14.421127945842095
Palabra:fatal Frec:77 LogProb:-10.135725726979848
Palabra:fatalities Frec:27 LogProb:-11.613773023784493
Palabra:fatality Frec:11 LogProb:-12.836165445120939
Palabra:fatally Frec:2 LogProb:-14.836165445120939
Palabra:fate Frec:2 LogProb:-14.836165445120939
Palabra:father Frec:3 LogProb:-14.421127945842095
Palabra:fathers Frec:2 LogProb:-14.836165445120939
Palabra:fault Frec:1 LogProb:-15.421127945842095
Palabra:faultline Frec:1 LogProb:-15.421127945842095
Palabra:faulty Frec:1 LogProb:-15.421127945842095
Palabra:faux Frec:1 LogProb:-15.421127945842095
Palabra:fav Frec:1 LogProb:-15.421127945842095
Palabra:favorite Frec:2 LogProb:-14.836165445120939
Palabra:favorites Frec:1 LogProb:-15.421127945842095
Palabra:faw Frec:1 LogProb:-15.421127945842095
Palabra:fb Frec:4 LogProb:-14.099199850954733
Palabra:fbi Frec:1 LogProb:-15.421127945842095
Palabra:fbr Frec:1 LogProb:-15.421127945842095
Palabra:fc Frec:1 LogProb:-15.421127945842095
Palabra:fcb Frec:1 LogProb:-15.421127945842095
Palabra:fcjyec Frec:1 LogProb:-15.421127945842095
Palabra:fcked Frec:1 LogProb:-15.421127945842095
Palabra:fclutf Frec:1 LogProb:-15.421127945842095
Palabra:fcmo Frec:1 LogProb:-15.421127945842095
Palabra:fcnln Frec:1 LogProb:-15.421127945842095
Palabra:fco Frec:1 LogProb:-15.421127945842095
Palabra:fcowb Frec:1 LogProb:-15.421127945842095
Palabra:fcqgr Frec:1 LogProb:-15.421127945842095
Palabra:fd Frec:6 LogProb:-13.61377302378449
Palabra:fdclu Frec:1 LogProb:-15.421127945842095
Palabra:fdny Frec:2 LogProb:-14.836165445120939
Palabra:fdx Frec:2 LogProb:-14.836165445120939
Palabra:fdxncr Frec:1 LogProb:-15.421127945842095
Palabra:fe Frec:1 LogProb:-15.421127945842095
Palabra:fea Frec:1 LogProb:-15.421127945842095
Palabra:fear Frec:16 LogProb:-12.333665104591756
Palabra:feared Frec:34 LogProb:-11.29184492889713
Palabra:fears Frec:11 LogProb:-12.836165445120939
Palabra:feast Frec:1 LogProb:-15.421127945842095
Palabra:feat Frec:2 LogProb:-14.836165445120939
Palabra:featured Frec:1 LogProb:-15.421127945842095
Palabra:feb Frec:1 LogProb:-15.421127945842095
Palabra:fecal Frec:1 LogProb:-15.421127945842095
Palabra:fed Frec:4 LogProb:-14.099199850954733
Palabra:federal Frec:3 LogProb:-14.421127945842095
Palabra:fedex Frec:32 LogProb:-11.37673382648364
Palabra:fee Frec:1 LogProb:-15.421127945842095
Palabra:feed Frec:2 LogProb:-14.836165445120939
Palabra:feedback Frec:1 LogProb:-15.421127945842095
Palabra:feeding Frec:1 LogProb:-15.421127945842095
Palabra:feel Frec:11 LogProb:-12.836165445120939
Palabra:feeling Frec:5 LogProb:-13.836165445120939
Palabra:feelingmanly Frec:1 LogProb:-15.421127945842095
Palabra:feelings Frec:1 LogProb:-15.421127945842095
Palabra:feels Frec:5 LogProb:-13.836165445120939
Palabra:fees Frec:1 LogProb:-15.421127945842095
Palabra:feet Frec:2 LogProb:-14.836165445120939
Palabra:feinstein Frec:2 LogProb:-14.836165445120939
Palabra:fel Frec:1 LogProb:-15.421127945842095
Palabra:fell Frec:2 LogProb:-14.836165445120939
Palabra:felled Frec:1 LogProb:-15.421127945842095
Palabra:felt Frec:8 LogProb:-13.251202944399783
Palabra:fema Frec:2 LogProb:-14.836165445120939
Palabra:female Frec:3 LogProb:-14.421127945842095
Palabra:feminist Frec:1 LogProb:-15.421127945842095
Palabra:feminists Frec:1 LogProb:-15.421127945842095
Palabra:fences Frec:1 LogProb:-15.421127945842095
Palabra:fennovoima Frec:1 LogProb:-15.421127945842095
Palabra:fentanyl Frec:1 LogProb:-15.421127945842095
Palabra:fepow Frec:1 LogProb:-15.421127945842095
Palabra:ferguson Frec:9 LogProb:-13.099199850954733
Palabra:ferndale Frec:1 LogProb:-15.421127945842095
Palabra:ferrell Frec:1 LogProb:-15.421127945842095
Palabra:ferries Frec:2 LogProb:-14.836165445120939
Palabra:ferry Frec:1 LogProb:-15.421127945842095
Palabra:fest Frec:2 LogProb:-14.836165445120939
Palabra:festival Frec:5 LogProb:-13.836165445120939
Palabra:fetch Frec:1 LogProb:-15.421127945842095
Palabra:fettilootch Frec:1 LogProb:-15.421127945842095
Palabra:few Frec:16 LogProb:-12.333665104591756
Palabra:fex Frec:1 LogProb:-15.421127945842095
Palabra:fez Frec:1 LogProb:-15.421127945842095
Palabra:ffcsx Frec:1 LogProb:-15.421127945842095
Palabra:ffjt Frec:1 LogProb:-15.421127945842095
Palabra:fgblsye Frec:1 LogProb:-15.421127945842095
Palabra:fgzfmzh Frec:1 LogProb:-15.421127945842095
